order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating,year,month,quarter,month_name,day_of_week,is_weekend,is_q4,profit,revenue_bucket,pipeline_run_ts,data_source
ORD003724,2024-05-18,CUST02112,Returning,Central,Mobile App,Sports & Outdoors,Running Shoes,657.9,2,0,0.0,1315.8,0.0,1315.8,Crypto,Delivered,3.1,2024,5,2,May,Saturday,True,False,460.53,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003725,2022-12-23,CUST01998,New,West,Marketplace,Beauty & Personal Care,Lipstick,63.08,4,20,50.46,201.86,0.0,201.86,Credit Card,Delivered,3.9,2022,12,4,Dec,Friday,False,True,70.65,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003726,2024-04-12,CUST00503,Premium,West,Website,Books,Self-Help,42.59,4,0,0.0,170.36,0.0,170.36,Bank Transfer,Delivered,4.9,2024,4,2,Apr,Friday,False,False,59.63,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003727,2023-08-21,CUST00083,Returning,South,Social Media,Electronics,Smartphone,1868.03,2,0,0.0,3736.06,0.0,3736.06,Crypto,Delivered,3.2,2023,8,3,Aug,Monday,False,False,1307.62,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003728,2023-09-29,CUST02763,Returning,Central,Mobile App,Books,Biography,70.43,2,5,7.04,133.82,0.0,133.82,Crypto,Delivered,4.3,2023,9,3,Sep,Friday,False,False,46.84,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003729,2022-10-11,CUST00738,Returning,Central,Social Media,Books,Biography,71.35,1,25,17.84,53.51,1.9,55.41,Debit Card,Delivered,4.0,2022,10,4,Oct,Tuesday,False,True,18.73,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003730,2024-06-26,CUST00377,Returning,Central,Mobile App,Beauty & Personal Care,Sunscreen,66.42,1,10,6.64,59.78,2.56,62.34,Paypal,Delivered,3.3,2024,6,2,Jun,Wednesday,False,False,20.92,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003731,2024-10-26,CUST00226,Vip,North,Marketplace,Books,Science,34.68,1,30,10.4,24.28,24.91,49.19,Debit Card,Delivered,3.1,2024,10,4,Oct,Saturday,True,True,8.5,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003732,2022-07-16,CUST00269,Returning,East,Mobile App,Books,Self-Help,26.08,1,30,7.82,18.26,11.96,30.22,Debit Card,Cancelled,3.4,2022,7,3,Jul,Saturday,True,False,6.39,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003733,2022-01-04,CUST01848,Premium,West,Mobile App,Sports & Outdoors,Yoga Mat,663.06,1,5,33.15,629.91,0.0,629.91,Bank Transfer,Pending,2.5,2022,1,1,Jan,Tuesday,False,False,220.47,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003734,2023-09-02,CUST01281,New,South,Website,Electronics,Smartphone,288.12,3,25,216.09,648.27,0.0,648.27,Paypal,Delivered,3.6,2023,9,3,Sep,Saturday,True,False,226.89,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003735,2022-12-25,CUST00363,New,South,Website,Electronics,Speaker,596.11,1,0,0.0,596.11,0.0,596.11,Paypal,Delivered,3.9,2022,12,4,Dec,Sunday,True,True,208.64,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003736,2024-07-08,CUST01931,New,North,Mobile App,Sports & Outdoors,Yoga Mat,240.86,2,10,48.17,433.55,0.0,433.55,Bank Transfer,Delivered,3.9,2024,7,3,Jul,Monday,False,False,151.74,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003737,2023-06-29,CUST00887,Returning,East,Website,Beauty & Personal Care,Face Wash,23.26,2,0,0.0,46.52,1.67,48.19,Debit Card,Returned,3.2,2023,6,2,Jun,Thursday,False,False,16.28,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003738,2024-06-13,CUST02051,Returning,West,Mobile App,Sports & Outdoors,Tent,417.34,3,30,375.61,876.41,0.0,876.41,Paypal,Pending,1.8,2024,6,2,Jun,Thursday,False,False,306.74,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003739,2023-02-02,CUST00542,Premium,West,Marketplace,Home & Kitchen,Cookware Set,263.72,1,10,26.37,237.35,0.0,237.35,Crypto,Delivered,3.1,2023,2,1,Feb,Thursday,False,False,83.07,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003740,2022-10-28,CUST02524,Returning,South,Marketplace,Beauty & Personal Care,Moisturizer,44.84,3,10,13.45,121.07,0.0,121.07,Credit Card,Delivered,3.3,2022,10,4,Oct,Friday,False,True,42.37,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003741,2023-11-30,CUST00206,Returning,West,Mobile App,Books,Textbook,76.9,2,15,23.07,130.73,0.0,130.73,Debit Card,Delivered,4.2,2023,11,4,Nov,Thursday,False,True,45.76,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003742,2022-02-07,CUST00883,Returning,Central,Mobile App,Clothing,Sneakers,151.84,4,0,0.0,607.36,0.0,607.36,Debit Card,Delivered,4.6,2022,2,1,Feb,Monday,False,False,212.58,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003743,2024-01-23,CUST02547,Returning,East,Mobile App,Sports & Outdoors,Yoga Mat,92.83,4,15,55.7,315.62,0.0,315.62,Bank Transfer,Delivered,4.1,2024,1,1,Jan,Tuesday,False,False,110.47,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003744,2023-05-02,CUST00157,Returning,North,Website,Electronics,Camera,1588.77,1,0,0.0,1588.77,0.0,1588.77,Paypal,Delivered,4.4,2023,5,2,May,Tuesday,False,False,556.07,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003745,2023-07-16,CUST00866,Vip,West,Website,Books,Science,9.22,3,15,4.15,23.51,2.96,26.47,Paypal,Delivered,3.4,2023,7,3,Jul,Sunday,True,False,8.23,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003746,2023-06-29,CUST02353,Returning,Central,Website,Electronics,Camera,2211.78,1,30,663.53,1548.25,0.0,1548.25,Credit Card,Returned,2.2,2023,6,2,Jun,Thursday,False,False,541.89,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003747,2022-04-07,CUST02467,Premium,South,Website,Beauty & Personal Care,Moisturizer,91.47,3,30,82.32,192.09,0.0,192.09,Credit Card,Delivered,3.8,2022,4,2,Apr,Thursday,False,False,67.23,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003748,2023-09-12,CUST02221,Returning,West,Website,Beauty & Personal Care,Sunscreen,23.68,4,20,18.94,75.78,24.46,100.24,Crypto,Pending,3.2,2023,9,3,Sep,Tuesday,False,False,26.52,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003749,2023-11-28,CUST02711,New,West,Website,Electronics,Headphones,2070.02,1,15,310.5,1759.52,0.0,1759.52,Bank Transfer,Delivered,4.2,2023,11,4,Nov,Tuesday,False,True,615.83,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003750,2024-10-06,CUST00851,New,North,Marketplace,Home & Kitchen,Air Fryer,425.42,1,0,0.0,425.42,0.0,425.42,Bank Transfer,Delivered,3.2,2024,10,4,Oct,Sunday,True,True,148.9,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003751,2022-03-01,CUST01470,New,East,Social Media,Clothing,Jacket,72.42,2,30,43.45,101.39,0.0,101.39,Debit Card,Cancelled,2.7,2022,3,1,Mar,Tuesday,False,False,35.49,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003752,2022-02-05,CUST01231,Vip,West,Website,Sports & Outdoors,Tent,596.25,2,30,357.75,834.75,0.0,834.75,Bank Transfer,Delivered,4.8,2022,2,1,Feb,Saturday,True,False,292.16,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003753,2023-03-07,CUST00668,Premium,North,Marketplace,Home & Kitchen,Vacuum Cleaner,191.01,5,10,95.5,859.55,0.0,859.55,Bank Transfer,Returned,2.7,2023,3,1,Mar,Tuesday,False,False,300.84,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003754,2023-02-12,CUST02322,New,North,Website,Home & Kitchen,Blender,58.66,2,0,0.0,117.32,0.0,117.32,Crypto,Delivered,3.8,2023,2,1,Feb,Sunday,True,False,41.06,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003755,2022-11-14,CUST00297,Vip,East,Mobile App,Books,Biography,39.72,1,20,7.94,31.78,24.6,56.38,Bank Transfer,Delivered,4.4,2022,11,4,Nov,Monday,False,True,11.12,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003756,2022-01-29,CUST00134,Vip,Central,Mobile App,Home & Kitchen,Air Fryer,497.85,2,0,0.0,995.7,0.0,995.7,Crypto,Delivered,3.3,2022,1,1,Jan,Saturday,True,False,348.5,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003757,2022-04-03,CUST00786,Returning,South,Mobile App,Sports & Outdoors,Backpack,266.32,2,0,0.0,532.64,0.0,532.64,Debit Card,Returned,1.4,2022,4,2,Apr,Sunday,True,False,186.42,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003758,2023-09-19,CUST02128,Returning,North,Mobile App,Home & Kitchen,Cookware Set,399.25,1,10,39.92,359.33,0.0,359.33,Crypto,Delivered,4.1,2023,9,3,Sep,Tuesday,False,False,125.77,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003759,2022-08-29,CUST01122,New,North,Mobile App,Clothing,Jacket,292.89,2,0,0.0,585.78,0.0,585.78,Crypto,Delivered,4.4,2022,8,3,Aug,Monday,False,False,205.02,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003760,2024-11-20,CUST01466,Returning,North,Mobile App,Beauty & Personal Care,Lipstick,15.87,4,0,0.0,63.48,24.21,87.69,Debit Card,Delivered,4.3,2024,11,4,Nov,Wednesday,False,True,22.22,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003761,2023-10-14,CUST01339,Premium,Central,Website,Sports & Outdoors,Yoga Mat,16.63,2,0,0.0,33.26,8.13,41.39,Paypal,Returned,2.1,2023,10,4,Oct,Saturday,True,True,11.64,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003762,2024-07-01,CUST00251,New,North,Mobile App,Home & Kitchen,Vacuum Cleaner,68.54,1,30,20.56,47.98,19.08,67.06,Debit Card,Delivered,3.3,2024,7,3,Jul,Monday,False,False,16.79,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003763,2023-09-23,CUST02110,Vip,South,Website,Home & Kitchen,Blender,258.2,1,0,0.0,258.2,0.0,258.2,Credit Card,Delivered,4.5,2023,9,3,Sep,Saturday,True,False,90.37,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003764,2024-04-25,CUST02926,Returning,Central,Website,Clothing,Boots,132.23,1,0,0.0,132.23,0.0,132.23,Credit Card,Delivered,3.1,2024,4,2,Apr,Thursday,False,False,46.28,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003765,2024-02-21,CUST01382,Vip,West,Mobile App,Beauty & Personal Care,Shampoo,36.79,2,0,0.0,73.58,11.37,84.95,Debit Card,Delivered,4.1,2024,2,1,Feb,Wednesday,False,False,25.75,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003766,2024-03-16,CUST00696,New,Central,Website,Beauty & Personal Care,Shampoo,61.29,1,0,0.0,61.29,7.68,68.97,Bank Transfer,Delivered,4.2,2024,3,1,Mar,Saturday,True,False,21.45,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003767,2022-01-28,CUST01404,Premium,East,Website,Electronics,Tablet,2454.44,2,30,1472.66,3436.22,0.0,3436.22,Paypal,Delivered,4.3,2022,1,1,Jan,Friday,False,False,1202.68,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003768,2022-06-25,CUST00108,Premium,West,Website,Books,Science,24.66,1,30,7.4,17.26,12.3,29.56,Paypal,Pending,1.3,2022,6,2,Jun,Saturday,True,False,6.04,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003769,2023-12-18,CUST01887,Vip,Central,Mobile App,Electronics,Speaker,2347.93,2,25,1173.96,3521.9,0.0,3521.9,Credit Card,Delivered,3.7,2023,12,4,Dec,Monday,False,True,1232.66,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003770,2022-12-09,CUST02551,Returning,South,Mobile App,Sports & Outdoors,Running Shoes,478.43,2,15,143.53,813.33,0.0,813.33,Debit Card,Delivered,4.0,2022,12,4,Dec,Friday,False,True,284.67,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003771,2022-12-18,CUST02321,Returning,South,Website,Clothing,Sneakers,102.06,1,5,5.1,96.96,23.15,120.11,Debit Card,Delivered,4.3,2022,12,4,Dec,Sunday,True,True,33.94,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003772,2023-06-23,CUST00597,New,East,Marketplace,Books,Self-Help,35.65,3,10,10.7,96.25,6.1,102.35,Crypto,Returned,3.5,2023,6,2,Jun,Friday,False,False,33.69,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003773,2022-10-08,CUST02956,Returning,North,Website,Clothing,T-Shirt,97.94,5,20,97.94,391.76,0.0,391.76,Debit Card,Delivered,3.1,2022,10,4,Oct,Saturday,True,True,137.12,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003774,2023-09-12,CUST01260,New,East,Website,Electronics,Laptop,333.14,1,0,0.0,333.14,0.0,333.14,Bank Transfer,Delivered,4.7,2023,9,3,Sep,Tuesday,False,False,116.6,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003775,2022-09-30,CUST01960,Vip,North,Social Media,Electronics,Speaker,959.71,2,10,191.94,1727.48,0.0,1727.48,Debit Card,Delivered,4.5,2022,9,3,Sep,Friday,False,False,604.62,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003776,2024-11-27,CUST01843,Returning,East,Mobile App,Sports & Outdoors,Bicycle,325.61,4,5,65.12,1237.32,0.0,1237.32,Crypto,Delivered,4.6,2024,11,4,Nov,Wednesday,False,True,433.06,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003777,2024-06-08,CUST01188,Returning,West,Mobile App,Electronics,Laptop,568.64,1,5,28.43,540.21,0.0,540.21,Bank Transfer,Delivered,3.4,2024,6,2,Jun,Saturday,True,False,189.07,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003778,2022-08-06,CUST02523,Premium,West,Website,Sports & Outdoors,Bicycle,409.76,4,5,81.95,1557.09,0.0,1557.09,Paypal,Delivered,3.3,2022,8,3,Aug,Saturday,True,False,544.98,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003779,2022-01-17,CUST03000,New,South,Social Media,Electronics,Laptop,402.88,3,20,241.73,966.91,0.0,966.91,Paypal,Cancelled,2.8,2022,1,1,Jan,Monday,False,False,338.42,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003780,2022-06-25,CUST01248,New,North,Mobile App,Clothing,Boots,219.55,1,15,32.93,186.62,0.0,186.62,Credit Card,Delivered,3.8,2022,6,2,Jun,Saturday,True,False,65.32,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003781,2024-04-26,CUST02385,Returning,West,Website,Sports & Outdoors,Backpack,382.62,2,25,191.31,573.93,0.0,573.93,Crypto,Pending,3.0,2024,4,2,Apr,Friday,False,False,200.88,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003782,2024-10-08,CUST02233,Vip,South,Website,Sports & Outdoors,Running Shoes,719.04,3,0,0.0,2157.12,0.0,2157.12,Credit Card,Cancelled,2.2,2024,10,4,Oct,Tuesday,False,True,754.99,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003783,2023-01-08,CUST01648,Returning,South,Mobile App,Home & Kitchen,Air Fryer,197.1,4,5,39.42,748.98,0.0,748.98,Debit Card,Delivered,3.6,2023,1,1,Jan,Sunday,True,False,262.14,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003784,2023-02-27,CUST01827,New,East,Mobile App,Sports & Outdoors,Tent,579.84,1,0,0.0,579.84,0.0,579.84,Crypto,Delivered,4.7,2023,2,1,Feb,Monday,False,False,202.94,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003785,2024-10-16,CUST02166,New,East,Website,Sports & Outdoors,Backpack,28.22,2,5,2.82,53.62,1.64,55.26,Credit Card,Delivered,4.0,2024,10,4,Oct,Wednesday,False,True,18.77,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003786,2023-04-19,CUST01809,Returning,South,Mobile App,Home & Kitchen,Cookware Set,309.14,1,0,0.0,309.14,0.0,309.14,Bank Transfer,Pending,1.7,2023,4,2,Apr,Wednesday,False,False,108.2,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003787,2024-12-09,CUST00312,Returning,Central,Website,Sports & Outdoors,Bicycle,630.8,2,0,0.0,1261.6,0.0,1261.6,Bank Transfer,Delivered,4.3,2024,12,4,Dec,Monday,False,True,441.56,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003788,2024-11-26,CUST01195,Returning,South,Mobile App,Home & Kitchen,Bed Sheets,242.55,2,5,24.25,460.85,0.0,460.85,Debit Card,Delivered,3.5,2024,11,4,Nov,Tuesday,False,True,161.3,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003789,2023-10-13,CUST01702,Returning,East,Website,Beauty & Personal Care,Face Wash,19.84,2,20,7.94,31.74,13.0,44.74,Debit Card,Returned,1.7,2023,10,4,Oct,Friday,False,True,11.11,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003790,2024-07-31,CUST02463,Premium,North,Mobile App,Beauty & Personal Care,Perfume,54.81,1,5,2.74,52.07,20.18,72.25,Bank Transfer,Delivered,4.7,2024,7,3,Jul,Wednesday,False,False,18.22,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003791,2022-02-10,CUST00292,Returning,North,Marketplace,Beauty & Personal Care,Face Wash,59.13,5,0,0.0,295.65,0.0,295.65,Paypal,Delivered,3.9,2022,2,1,Feb,Thursday,False,False,103.48,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003792,2024-01-02,CUST01565,Returning,South,Website,Home & Kitchen,Cookware Set,104.2,2,10,20.84,187.56,0.0,187.56,Paypal,Delivered,4.6,2024,1,1,Jan,Tuesday,False,False,65.65,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003793,2023-08-15,CUST02600,Returning,West,Website,Beauty & Personal Care,Shampoo,52.34,3,5,7.85,149.17,0.0,149.17,Bank Transfer,Delivered,3.3,2023,8,3,Aug,Tuesday,False,False,52.21,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003794,2022-11-12,CUST00097,New,North,Website,Beauty & Personal Care,Perfume,36.32,1,5,1.82,34.5,3.38,37.88,Credit Card,Delivered,4.8,2022,11,4,Nov,Saturday,True,True,12.08,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003795,2022-08-07,CUST02967,New,West,Mobile App,Books,Fiction Novel,40.95,1,0,0.0,40.95,1.54,42.49,Crypto,Delivered,4.9,2022,8,3,Aug,Sunday,True,False,14.33,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003796,2022-08-29,CUST02347,Returning,Central,Website,Books,Self-Help,34.92,1,0,0.0,34.92,4.02,38.94,Debit Card,Delivered,4.5,2022,8,3,Aug,Monday,False,False,12.22,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003797,2022-08-21,CUST02757,Premium,East,Social Media,Books,History,33.01,1,10,3.3,29.71,22.76,52.47,Crypto,Delivered,4.3,2022,8,3,Aug,Sunday,True,False,10.4,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003798,2022-07-31,CUST00112,Premium,South,Website,Clothing,Jeans,128.12,2,0,0.0,256.24,0.0,256.24,Crypto,Delivered,3.8,2022,7,3,Jul,Sunday,True,False,89.68,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003799,2023-01-17,CUST00396,Premium,North,Mobile App,Electronics,Tablet,193.27,3,0,0.0,579.81,0.0,579.81,Bank Transfer,Delivered,4.2,2023,1,1,Jan,Tuesday,False,False,202.93,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003800,2023-11-22,CUST02143,Returning,South,Website,Books,Science,65.07,4,5,13.01,247.27,0.0,247.27,Paypal,Delivered,3.4,2023,11,4,Nov,Wednesday,False,True,86.54,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003801,2022-04-03,CUST01866,Returning,South,Website,Clothing,Jeans,24.35,3,25,18.26,54.79,5.42,60.21,Bank Transfer,Delivered,4.9,2022,4,2,Apr,Sunday,True,False,19.18,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003802,2024-09-23,CUST01201,New,West,Website,Sports & Outdoors,Running Shoes,730.9,2,15,219.27,1242.53,0.0,1242.53,Bank Transfer,Returned,3.5,2024,9,3,Sep,Monday,False,False,434.89,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003803,2023-03-14,CUST02059,Premium,Central,Website,Beauty & Personal Care,Face Wash,73.32,3,5,11.0,208.96,0.0,208.96,Credit Card,Delivered,3.4,2023,3,1,Mar,Tuesday,False,False,73.14,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003804,2023-03-02,CUST02170,New,South,Website,Beauty & Personal Care,Perfume,29.96,4,0,0.0,119.84,0.0,119.84,Bank Transfer,Delivered,3.1,2023,3,1,Mar,Thursday,False,False,41.94,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003805,2023-01-19,CUST01082,New,Central,Website,Home & Kitchen,Cookware Set,404.91,1,0,0.0,404.91,0.0,404.91,Paypal,Delivered,3.6,2023,1,1,Jan,Thursday,False,False,141.72,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003806,2024-01-21,CUST01331,Returning,South,Mobile App,Electronics,Camera,464.82,1,15,69.72,395.1,0.0,395.1,Debit Card,Delivered,4.2,2024,1,1,Jan,Sunday,True,False,138.28,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003807,2024-02-29,CUST02510,Premium,North,Website,Books,Fiction Novel,17.52,4,0,0.0,70.08,9.52,79.6,Bank Transfer,Delivered,3.3,2024,2,1,Feb,Thursday,False,False,24.53,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003808,2023-06-24,CUST01204,New,North,Marketplace,Sports & Outdoors,Bicycle,532.98,2,30,319.79,746.17,0.0,746.17,Paypal,Delivered,3.9,2023,6,2,Jun,Saturday,True,False,261.16,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003809,2022-03-09,CUST01353,New,East,Mobile App,Electronics,Smartphone,1563.97,1,25,390.99,1172.98,0.0,1172.98,Debit Card,Delivered,3.9,2022,3,1,Mar,Wednesday,False,False,410.54,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003810,2024-03-24,CUST00040,New,East,Marketplace,Clothing,Hoodie,93.16,2,15,27.95,158.37,0.0,158.37,Credit Card,Delivered,3.1,2024,3,1,Mar,Sunday,True,False,55.43,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003811,2023-01-17,CUST02758,Returning,Central,Website,Books,Textbook,62.2,2,0,0.0,124.4,0.0,124.4,Credit Card,Delivered,4.0,2023,1,1,Jan,Tuesday,False,False,43.54,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003812,2024-07-19,CUST00732,Premium,Central,Website,Home & Kitchen,Blender,106.26,2,0,0.0,212.52,0.0,212.52,Crypto,Delivered,3.3,2024,7,3,Jul,Friday,False,False,74.38,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003813,2023-05-21,CUST02238,New,Central,Mobile App,Clothing,Jeans,265.9,2,25,132.95,398.85,0.0,398.85,Bank Transfer,Pending,2.0,2023,5,2,May,Sunday,True,False,139.6,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003814,2024-01-16,CUST02134,Premium,Central,Social Media,Books,Biography,34.95,1,0,0.0,34.95,6.46,41.41,Debit Card,Delivered,3.0,2024,1,1,Jan,Tuesday,False,False,12.23,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003815,2024-11-18,CUST00824,Premium,South,Mobile App,Sports & Outdoors,Tent,180.87,5,0,0.0,904.35,0.0,904.35,Debit Card,Delivered,4.3,2024,11,4,Nov,Monday,False,True,316.52,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003816,2024-04-11,CUST01567,Returning,North,Mobile App,Home & Kitchen,Air Fryer,296.63,3,5,44.49,845.4,0.0,845.4,Credit Card,Delivered,3.7,2024,4,2,Apr,Thursday,False,False,295.89,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003817,2024-01-17,CUST00056,Returning,West,Mobile App,Home & Kitchen,Coffee Maker,44.41,1,20,8.88,35.53,12.11,47.64,Credit Card,Delivered,4.7,2024,1,1,Jan,Wednesday,False,False,12.44,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003818,2022-06-28,CUST01085,New,North,Website,Sports & Outdoors,Dumbbells,452.65,1,0,0.0,452.65,0.0,452.65,Bank Transfer,Delivered,4.6,2022,6,2,Jun,Tuesday,False,False,158.43,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003819,2024-10-27,CUST02549,New,Central,Website,Books,Science,24.39,1,0,0.0,24.39,10.19,34.58,Debit Card,Delivered,3.8,2024,10,4,Oct,Sunday,True,True,8.54,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD003820,2024-03-20,CUST02995,Returning,Central,Website,Clothing,Sneakers,85.22,2,0,0.0,170.44,0.0,170.44,Paypal,Delivered,3.9,2024,3,1,Mar,Wednesday,False,False,59.65,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
